Date,Open,High,Low,Close,Adj Close,Volume
2020-12-14,98.000000,98.599998,94.449997,94.900002,94.900002,1450070
2020-12-15,94.800003,94.849998,92.699997,94.550003,94.550003,1238981
2020-12-16,95.199997,95.949997,92.800003,93.000000,93.000000,1248910
2020-12-17,93.000000,93.800003,91.300003,91.900002,91.900002,1051455
2020-12-18,91.250000,91.849998,88.250000,90.000000,90.000000,1114030
2020-12-21,89.849998,89.849998,76.199997,82.099998,82.099998,2195813
2020-12-22,80.000000,85.000000,76.599998,84.550003,84.550003,2219130
2020-12-23,84.800003,95.500000,83.349998,94.250000,94.250000,3730472
2020-12-24,95.449997,97.000000,92.000000,93.000000,93.000000,2330719
2020-12-28,94.050003,94.800003,89.349998,92.250000,92.250000,1220454
2020-12-29,92.300003,93.150002,90.099998,90.849998,90.849998,779821
2020-12-30,90.949997,90.949997,88.550003,90.150002,90.150002,612323
2020-12-31,89.900002,93.000000,89.000000,92.650002,92.650002,1760459
2021-01-01,92.500000,94.000000,92.150002,93.449997,93.449997,1283612
2021-01-04,94.199997,94.500000,92.050003,92.900002,92.900002,902367
2021-01-05,92.000000,93.849998,91.099998,93.349998,93.349998,1404207
2021-01-06,94.000000,95.099998,92.050003,93.650002,93.650002,1283103
2021-01-07,94.500000,96.500000,93.500000,95.250000,95.250000,2360912
2021-01-08,96.000000,96.349998,94.400002,94.849998,94.849998,1202749
2021-01-11,95.800003,97.900002,94.050003,96.500000,96.500000,1791834
2021-01-12,96.900002,97.699997,94.800003,95.750000,95.750000,1038894
2021-01-13,95.849998,96.500000,93.199997,94.150002,94.150002,1376513
2021-01-14,94.699997,95.449997,93.000000,95.000000,95.000000,763223
2021-01-15,94.500000,95.750000,93.099998,93.849998,93.849998,725781
2021-01-18,94.000000,94.000000,90.500000,91.150002,91.150002,703549
2021-01-19,91.150002,94.849998,91.150002,92.050003,92.050003,781343
2021-01-20,92.099998,95.000000,91.949997,93.650002,93.650002,589386
2021-01-21,94.000000,96.500000,92.599998,93.550003,93.550003,1768411
2021-01-22,93.699997,95.650002,92.099998,92.500000,92.500000,835693
2021-01-25,92.599998,93.599998,86.199997,90.449997,90.449997,1098492
2021-01-27,89.900002,90.000000,87.550003,87.849998,87.849998,672176
2021-01-28,86.000000,90.500000,85.150002,88.000000,88.000000,764021
2021-01-29,88.849998,90.699997,87.000000,87.400002,87.400002,693429
2021-02-01,88.599998,98.300003,87.800003,96.650002,96.650002,3588037
2021-02-02,98.400002,102.000000,94.300003,100.699997,100.699997,3164484
2021-02-03,101.699997,109.400002,100.000000,107.150002,107.150002,5620724
2021-02-04,107.849998,110.000000,101.400002,102.449997,102.449997,4382618
2021-02-05,103.449997,105.349998,97.599998,103.949997,103.949997,2917928
2021-02-08,108.500000,108.900002,102.199997,104.750000,104.750000,4445775
2021-02-09,105.900002,114.300003,105.599998,110.699997,110.699997,8373160
2021-02-10,111.900002,113.050003,109.000000,111.800003,111.800003,2891204
2021-02-11,111.800003,112.500000,110.000000,110.900002,110.900002,1357621
2021-02-12,111.349998,113.699997,108.099998,109.849998,109.849998,1654885
2021-02-15,110.949997,111.400002,106.000000,106.800003,106.800003,1174702
2021-02-16,107.800003,118.099998,107.150002,116.750000,116.750000,3673550
2021-02-17,116.500000,118.599998,113.400002,114.349998,114.349998,1757665
2021-02-18,115.199997,118.000000,111.699997,112.349998,112.349998,2061398
2021-02-19,111.900002,114.699997,108.199997,110.900002,110.900002,1203635
2021-02-22,111.800003,111.900002,106.050003,107.500000,107.500000,1010405
2021-02-23,107.500000,111.500000,105.150002,109.550003,109.550003,1074830
2021-02-24,109.400002,114.949997,109.099998,114.099998,114.099998,834395
2021-02-25,115.099998,115.800003,111.000000,113.300003,113.300003,894987
2021-02-26,109.699997,114.699997,108.900002,113.099998,113.099998,1019078
2021-03-01,114.199997,114.449997,111.099998,111.849998,111.849998,944045
2021-03-02,112.800003,113.449997,110.199997,110.699997,110.699997,1097255
2021-03-03,111.400002,114.000000,111.000000,112.250000,112.250000,864468
2021-03-04,110.250000,118.400002,110.250000,116.250000,116.250000,2203348
2021-03-05,115.949997,115.949997,111.500000,113.550003,113.550003,958590
2021-03-08,114.949997,116.750000,113.250000,113.849998,113.849998,1089967
2021-03-09,115.400002,115.500000,110.250000,111.699997,111.699997,570899
2021-03-10,112.300003,113.000000,110.599998,111.099998,111.099998,723455
2021-03-12,112.000000,112.900002,108.900002,109.400002,109.400002,884392
2021-03-15,111.000000,111.000000,106.199997,107.400002,107.400002,721842
2021-03-16,108.000000,109.699997,106.199997,107.949997,107.949997,675742
2021-03-17,110.849998,112.699997,108.250000,109.550003,109.550003,2075090
2021-03-18,111.199997,111.800003,102.300003,104.550003,104.550003,1029134
2021-03-19,103.000000,103.900002,96.300003,103.150002,103.150002,1403921
2021-03-22,104.449997,104.599998,102.300003,102.699997,102.699997,771374
2021-03-23,103.000000,104.849998,101.550003,102.199997,102.199997,702837
2021-03-24,101.599998,103.949997,97.000000,97.550003,97.550003,966015
2021-03-25,97.550003,98.699997,92.250000,94.150002,94.150002,977628
2021-03-26,94.599998,97.949997,94.550003,95.199997,95.199997,729843
2021-03-30,95.500000,102.800003,95.500000,101.000000,101.000000,1617047
2021-03-31,101.449997,103.400002,99.599998,101.900002,101.900002,744957
2021-04-01,102.300003,103.949997,100.000000,100.599998,100.599998,705285
2021-04-05,100.000000,100.599998,95.000000,96.250000,96.250000,956392
2021-04-06,96.550003,97.750000,95.250000,96.050003,96.050003,466045
2021-04-07,95.599998,97.400002,95.599998,96.550003,96.550003,355258
2021-04-08,96.550003,98.500000,96.550003,96.900002,96.900002,530467
2021-04-09,96.900002,97.550003,96.000000,96.949997,96.949997,373386
2021-04-12,94.199997,95.000000,85.050003,87.349998,87.349998,1776375
2021-04-13,87.349998,92.650002,86.750000,90.849998,90.849998,1257101
2021-04-15,90.000000,90.199997,86.300003,88.849998,88.849998,681772
2021-04-16,93.949997,98.750000,90.000000,91.250000,91.250000,8092640
2021-04-19,86.949997,88.500000,84.000000,84.900002,84.900002,2382281
2021-04-20,85.500000,88.199997,83.099998,83.949997,83.949997,1825864
2021-04-22,83.849998,84.000000,81.400002,83.650002,83.650002,1172971
2021-04-23,83.000000,85.449997,82.250000,84.050003,84.050003,802450
2021-04-26,86.000000,89.000000,83.199997,83.949997,83.949997,1269926
2021-04-27,84.000000,84.949997,82.349998,82.900002,82.900002,1674239
2021-04-28,83.900002,84.500000,82.300003,83.199997,83.199997,1609140
2021-04-29,84.300003,87.250000,82.949997,83.400002,83.400002,3050884
2021-04-30,82.849998,85.900002,82.000000,82.550003,82.550003,2021987
2021-05-03,82.400002,83.949997,81.500000,81.849998,81.849998,1252825
2021-05-04,82.449997,83.349998,79.699997,79.849998,79.849998,2140403
2021-05-05,80.699997,80.800003,78.699997,78.900002,78.900002,1196773
2021-05-06,79.500000,80.000000,78.400002,78.650002,78.650002,759701
2021-05-07,79.500000,80.849998,78.750000,78.900002,78.900002,1719489
2021-05-10,79.800003,84.099998,79.000000,83.199997,83.199997,2763156
2021-05-11,82.699997,85.250000,82.099998,84.199997,84.199997,2729061
2021-05-12,85.500000,89.900002,84.300003,87.449997,87.449997,3505353
2021-05-14,88.150002,90.000000,85.000000,85.750000,85.750000,1650375
2021-05-17,86.000000,87.849998,84.650002,85.250000,85.250000,1382081
2021-05-18,85.599998,86.500000,84.400002,84.650002,84.650002,1644393
2021-05-19,85.099998,88.400002,84.650002,87.900002,87.900002,1922616
2021-05-20,88.199997,88.800003,86.000000,86.300003,86.300003,1248872
2021-05-21,86.900002,88.300003,86.400002,87.300003,87.300003,1165575
2021-05-24,87.599998,93.500000,87.500000,91.000000,91.000000,6029827
2021-05-25,92.099998,94.800003,92.099998,93.750000,93.750000,3455140
2021-05-26,94.500000,95.750000,91.150002,91.750000,91.750000,2688324
2021-05-27,92.449997,94.400002,91.650002,92.400002,92.400002,1368059
2021-05-28,95.000000,95.199997,91.800003,93.150002,93.150002,2371198
2021-05-31,94.000000,94.949997,93.099998,94.000000,94.000000,1534757
2021-06-01,94.400002,94.500000,91.250000,92.050003,92.050003,1170907
2021-06-02,91.849998,93.500000,91.300003,93.150002,93.150002,902218
2021-06-03,94.000000,94.500000,93.349998,93.550003,93.550003,928497
2021-06-04,94.000000,94.500000,92.000000,93.000000,93.000000,904346
2021-06-07,94.250000,95.699997,93.349998,94.300003,94.300003,1597225
2021-06-08,94.699997,95.400002,93.000000,93.400002,93.400002,903965
2021-06-09,93.750000,99.500000,93.550003,98.150002,98.150002,8917829
2021-06-10,99.199997,101.849998,96.000000,97.050003,97.050003,4911781
2021-06-11,97.800003,101.800003,96.550003,100.449997,100.449997,7566848
2021-06-14,101.000000,101.000000,95.099998,98.800003,98.800003,2719045
2021-06-15,99.599998,102.650002,99.050003,99.900002,99.900002,2623527
2021-06-16,100.699997,102.000000,98.599998,100.949997,100.949997,2872322
2021-06-17,100.449997,103.349998,99.050003,100.050003,100.050003,3277843
2021-06-18,101.000000,102.250000,88.000000,99.400002,99.400002,3123540
2021-06-21,97.800003,101.699997,96.150002,98.550003,98.550003,2199502
2021-06-22,99.699997,100.449997,97.250000,97.599998,97.599998,1193580
2021-06-23,99.800003,104.000000,99.199997,101.650002,101.650002,6619664
2021-06-24,103.000000,104.000000,102.150002,103.500000,103.500000,3966382
2021-06-25,104.199997,107.500000,103.300003,104.400002,104.400002,4623268
2021-06-28,105.199997,108.349998,104.099998,105.900002,105.900002,3654780
2021-06-29,106.000000,109.750000,106.000000,108.949997,108.949997,3484835
2021-06-30,109.349998,112.500000,107.550003,110.650002,110.650002,5441426
2021-07-01,111.599998,112.500000,108.750000,109.250000,109.250000,2733018
2021-07-02,109.449997,112.800003,109.150002,112.199997,112.199997,3162607
2021-07-05,112.550003,117.650002,112.000000,115.250000,115.250000,6058002
2021-07-06,115.550003,116.550003,110.050003,111.650002,111.650002,3033783
2021-07-07,111.250000,111.500000,109.099998,110.050003,110.050003,1391136
2021-07-08,110.050003,112.800003,109.250000,110.849998,110.849998,1656946
2021-07-09,111.349998,115.800003,109.500000,114.800003,114.800003,4560265
2021-07-12,115.699997,116.550003,111.150002,111.800003,111.800003,2593028
2021-07-13,114.750000,116.949997,111.150002,112.000000,112.000000,4442031
2021-07-14,112.000000,113.449997,109.400002,109.849998,109.849998,2173760
2021-07-15,110.699997,111.949997,107.099998,107.849998,107.849998,2043925
2021-07-16,108.699997,112.000000,107.150002,107.599998,107.599998,2579660
2021-07-19,107.599998,109.900002,107.400002,108.000000,108.000000,1898992
2021-07-20,108.900002,109.500000,100.949997,104.550003,104.550003,2295725
2021-07-22,105.750000,106.800003,105.050003,105.949997,105.949997,1280078
2021-07-23,106.900002,106.900002,104.099998,104.400002,104.400002,929835
2021-07-26,104.400002,104.400002,102.150002,102.650002,102.650002,992280
2021-07-27,103.050003,104.900002,101.000000,101.449997,101.449997,1206325
2021-07-28,101.400002,101.699997,99.050003,100.900002,100.900002,969741
2021-07-29,101.599998,106.500000,101.550003,105.800003,105.800003,1713927
2021-07-30,105.550003,110.500000,104.750000,107.400002,107.400002,3894074
2021-08-02,108.250000,110.000000,105.349998,106.050003,106.050003,1643593
2021-08-03,106.099998,106.650002,102.699997,103.500000,103.500000,1083056
2021-08-04,104.000000,105.750000,102.800003,103.300003,103.300003,1077247
2021-08-05,103.300003,105.000000,100.500000,102.599998,102.599998,1571163
2021-08-06,102.500000,103.699997,102.349998,103.000000,103.000000,632527
2021-08-09,103.699997,103.699997,101.699997,102.599998,102.599998,568195
2021-08-10,102.050003,102.849998,96.099998,99.599998,99.599998,2159395
2021-08-11,98.000000,99.650002,94.500000,97.500000,97.500000,1712766
2021-08-12,98.300003,101.500000,98.199997,100.699997,100.699997,796560
2021-08-13,102.000000,105.900002,102.000000,104.900002,104.900002,2836759
2021-08-16,105.400002,107.199997,104.250000,106.550003,106.550003,1689670
2021-08-17,106.800003,106.800003,101.900002,102.550003,102.550003,1219914
2021-08-18,103.500000,103.500000,100.699997,101.550003,101.550003,1074635
2021-08-20,100.000000,102.800003,98.050003,99.349998,99.349998,2177793
2021-08-23,100.699997,102.449997,95.500000,95.949997,95.949997,1347971
2021-08-24,96.449997,100.900002,96.449997,100.250000,100.250000,1244075
2021-08-25,100.449997,101.650002,98.500000,99.099998,99.099998,674370
2021-08-26,98.300003,99.900002,97.500000,98.400002,98.400002,515441
2021-08-27,98.400002,99.599998,97.550003,98.699997,98.699997,599055
2021-08-30,99.750000,100.750000,99.150002,99.599998,99.599998,542392
2021-08-31,100.099998,101.449997,99.699997,99.949997,99.949997,817273
2021-09-01,99.949997,101.099998,98.800003,100.000000,100.000000,811642
2021-09-02,100.000000,102.949997,99.849998,101.400002,101.400002,1250056
2021-09-03,100.250000,102.500000,100.050003,100.400002,100.400002,831762
2021-09-06,107.000000,107.300003,101.150002,101.650002,101.650002,4459336
2021-09-07,102.000000,104.849998,101.750000,103.000000,103.000000,2044332
2021-09-08,103.500000,103.699997,102.150002,102.449997,102.449997,770785
2021-09-09,101.000000,105.349998,101.000000,102.500000,102.500000,1934175
2021-09-13,102.000000,104.900002,101.500000,103.500000,103.500000,1821990
2021-09-14,104.449997,105.000000,102.000000,102.250000,102.250000,1130549
2021-09-15,102.300003,104.800003,101.400002,101.849998,101.849998,1000578
2021-09-16,101.650002,102.400002,100.800003,100.900002,100.900002,963087
2021-09-17,101.199997,101.800003,98.400002,99.300003,99.300003,997889
2021-09-20,97.500000,100.750000,97.000000,97.150002,97.150002,896071
2021-09-21,97.800003,97.849998,95.500000,96.050003,96.050003,931648
2021-09-22,96.699997,98.500000,94.650002,94.900002,94.900002,1811016
2021-09-23,96.500000,100.000000,96.000000,99.349998,99.349998,2760733
2021-09-24,100.400002,101.400002,96.750000,97.150002,97.150002,1644115
2021-09-27,97.900002,98.800003,96.599998,97.949997,97.949997,896855
2021-09-28,97.949997,98.800003,97.099998,97.800003,97.800003,652235
2021-09-29,97.250000,98.000000,96.650002,97.400002,97.400002,603320
2021-09-30,97.900002,101.000000,97.750000,98.449997,98.449997,1153683
2021-10-01,96.650002,99.250000,96.650002,97.949997,97.949997,654943
2021-10-04,98.650002,99.550003,98.000000,99.050003,99.050003,1296970
2021-10-05,98.800003,101.500000,98.400002,101.000000,101.000000,1539281
2021-10-06,102.000000,103.699997,99.000000,99.250000,99.250000,1837709
2021-10-07,100.500000,103.500000,99.500000,103.099998,103.099998,4723448
2021-10-08,103.800003,118.250000,103.500000,116.099998,116.099998,23242492
2021-10-11,117.650002,124.099998,116.099998,119.599998,119.599998,10874456
2021-10-12,120.000000,123.199997,117.750000,121.500000,121.500000,6549157
2021-10-13,122.300003,125.000000,117.099998,118.099998,118.099998,4745240
2021-10-14,119.400002,122.650002,115.849998,116.949997,116.949997,3043007
2021-10-18,124.000000,124.050003,118.199997,120.449997,120.449997,3648341
2021-10-19,121.000000,121.449997,111.250000,113.050003,113.050003,2525509
2021-10-20,113.050003,115.400002,108.099998,112.949997,112.949997,2408180
2021-10-21,113.199997,115.650002,112.150002,114.150002,114.150002,1503923
2021-10-22,114.050003,116.449997,111.949997,112.699997,112.699997,1335098
2021-10-25,112.000000,112.699997,104.849998,105.900002,105.900002,1639436
2021-10-26,106.000000,110.849998,106.000000,109.949997,109.949997,1110770
2021-10-27,110.000000,113.400002,107.000000,108.300003,108.300003,1308878
2021-10-28,107.000000,108.449997,103.199997,105.349998,105.349998,847816
2021-10-29,104.099998,106.500000,102.000000,104.699997,104.699997,926421
2021-11-01,105.500000,106.849998,102.300003,103.599998,103.599998,969202
2021-11-02,104.000000,108.349998,104.000000,107.550003,107.550003,1249710
2021-11-03,106.550003,108.900002,104.300003,105.699997,105.699997,844560
2021-11-04,106.550003,108.199997,106.000000,107.750000,107.750000,284181
2021-11-08,108.500000,109.650002,106.449997,108.349998,108.349998,766501
2021-11-09,108.349998,112.500000,107.900002,110.550003,110.550003,1107324
2021-11-10,109.000000,112.800003,108.849998,110.750000,110.750000,857204
2021-11-11,111.250000,111.699997,109.500000,110.250000,110.250000,635739
2021-11-12,110.900002,111.300003,108.000000,108.449997,108.449997,600690
2021-11-15,107.000000,107.400002,102.750000,103.400002,103.400002,940011
2021-11-16,106.400002,107.099998,101.500000,101.699997,101.699997,2338881
2021-11-17,102.949997,105.449997,102.199997,104.550003,104.550003,1275000
2021-11-18,105.849998,105.949997,102.599998,103.800003,103.800003,1003877
2021-11-22,105.900002,105.949997,98.449997,99.400002,99.400002,1599794
2021-11-23,99.199997,103.150002,97.099998,100.300003,100.300003,1357866
2021-11-24,101.000000,102.849998,99.000000,99.199997,99.199997,1552656
2021-11-25,100.000000,101.849998,99.349998,99.900002,99.900002,1347573
2021-11-26,99.500000,100.849998,97.449997,98.150002,98.150002,1273318
2021-11-29,98.349998,98.550003,92.250000,94.550003,94.550003,1469047
2021-11-30,96.550003,97.500000,95.099998,96.199997,96.199997,1115262
2021-12-01,96.199997,97.849998,95.750000,96.150002,96.150002,823972
2021-12-02,96.900002,97.599998,95.699997,96.550003,96.550003,806494
2021-12-03,97.150002,104.449997,96.849998,100.400002,100.400002,5866647
2021-12-06,101.000000,101.400002,96.500000,97.050003,97.050003,1079689
2021-12-07,97.949997,98.400002,96.250000,96.449997,96.449997,1559142
2021-12-08,97.050003,98.550003,96.849998,97.150002,97.150002,931451
2021-12-09,97.750000,98.250000,96.800003,97.099998,97.099998,846913
2021-12-10,97.150002,98.800003,96.750000,97.150002,97.150002,1355852
2021-12-13,98.000000,99.199997,95.849998,96.449997,96.449997,1413553
2021-12-14,95.949997,97.099998,95.500000,95.949997,95.949997,936599
2021-12-15,96.300003,99.599998,96.000000,96.349998,96.349998,3753446
2021-12-16,97.400002,97.800003,94.400002,94.949997,94.949997,1784753
2021-12-17,95.300003,95.750000,93.000000,93.250000,93.250000,1082609
2021-12-20,92.500000,92.500000,87.550003,89.000000,89.000000,1606257
2021-12-21,90.099998,91.949997,88.349998,88.800003,88.800003,1388267
2021-12-22,89.500000,90.900002,89.050003,90.449997,90.449997,953607
2021-12-23,91.050003,94.449997,90.849998,94.050003,94.050003,1771426
2021-12-24,94.300003,94.300003,91.550003,92.300003,92.300003,840390
2021-12-27,98.050003,103.300003,94.949997,101.550003,101.550003,11075838
2021-12-28,101.400002,102.500000,98.000000,98.650002,98.650002,3703759
2021-12-29,99.400002,100.949997,98.650002,99.550003,99.550003,2525118
2021-12-30,100.000000,100.000000,97.550003,99.050003,99.050003,1099879
2021-12-31,99.300003,100.849998,98.650002,100.550003,100.550003,1768362
2022-01-03,100.849998,103.849998,100.650002,102.699997,102.699997,2729802
2022-01-04,103.300003,105.400002,101.500000,104.900002,104.900002,2723054
2022-01-05,105.000000,108.599998,103.349998,107.900002,107.900002,3010416
2022-01-06,105.150002,107.000000,104.400002,105.050003,105.050003,2181281
2022-01-07,105.000000,106.400002,102.099998,102.750000,102.750000,1436767
2022-01-10,102.900002,104.599998,102.449997,102.750000,102.750000,1408368
2022-01-11,103.000000,103.750000,101.699997,101.900002,101.900002,803447
2022-01-12,102.300003,103.400002,101.650002,101.949997,101.949997,716824
2022-01-13,102.050003,106.800003,101.400002,104.550003,104.550003,1671276
2022-01-14,104.699997,106.849998,103.500000,103.949997,103.949997,2472133
2022-01-17,104.750000,105.500000,103.750000,104.150002,104.150002,796464
2022-01-18,104.599998,104.599998,101.449997,101.800003,101.800003,929139
2022-01-19,101.599998,101.699997,99.000000,100.750000,100.750000,1515220
2022-01-20,100.750000,101.599998,99.250000,99.699997,99.699997,854941
2022-01-21,98.949997,101.900002,96.500000,97.800003,97.800003,1193596
2022-01-24,97.500000,97.900002,92.199997,93.800003,93.800003,1586290
2022-01-25,92.000000,97.150002,91.099998,96.750000,96.750000,890791
2022-01-27,95.000000,96.750000,94.099998,96.250000,96.250000,735599
2022-01-28,97.000000,100.000000,95.099998,95.800003,95.800003,993040
2022-01-31,97.300003,101.000000,97.000000,98.400002,98.400002,721919
2022-02-01,100.000000,102.199997,98.150002,99.750000,99.750000,1486288
2022-02-02,100.550003,101.699997,100.150002,100.349998,100.349998,598578
2022-02-03,100.300003,100.750000,98.150002,98.500000,98.500000,751296
2022-02-04,98.550003,99.449997,97.400002,97.949997,97.949997,727618
2022-02-07,99.750000,99.849998,98.050003,98.500000,98.500000,847210
2022-02-08,98.900002,98.900002,94.199997,94.599998,94.599998,1497852
2022-02-09,95.599998,96.550003,94.199997,96.000000,96.000000,738706
2022-02-10,96.050003,96.750000,95.199997,96.150002,96.150002,447999
2022-02-11,95.500000,95.949997,93.500000,94.199997,94.199997,488450
2022-02-14,94.199997,94.849998,89.949997,90.300003,90.300003,1083603
2022-02-15,91.099998,92.750000,87.550003,92.449997,92.449997,1253044
2022-02-16,94.000000,95.900002,93.449997,94.400002,94.400002,693987
2022-02-17,95.900002,97.250000,94.800003,96.349998,96.349998,924078
2022-02-18,95.500000,98.599998,95.000000,97.050003,97.050003,1025278
2022-02-21,97.849998,97.849998,91.000000,93.250000,93.250000,637917
2022-02-22,91.000000,92.400002,89.900002,90.900002,90.900002,790671
2022-02-23,92.000000,93.750000,91.000000,92.050003,92.050003,506408
2022-02-24,90.000000,90.400002,80.150002,81.699997,81.699997,1801482
2022-02-25,87.000000,93.900002,85.150002,91.449997,91.449997,1823424
2022-02-28,90.000000,93.500000,87.199997,93.099998,93.099998,1101745
2022-03-02,92.000000,93.099998,91.099998,91.400002,91.400002,560109
2022-03-03,91.599998,95.050003,91.500000,92.050003,92.050003,467031
2022-03-04,91.400002,92.150002,90.000000,90.250000,90.250000,647037
2022-03-07,88.099998,89.000000,86.000000,86.400002,86.400002,763309
2022-03-08,86.900002,90.800003,86.849998,89.150002,89.150002,759709
2022-03-09,90.500000,90.800003,89.150002,90.000000,90.000000,643845
2022-03-10,92.699997,93.000000,89.650002,90.300003,90.300003,858639
2022-03-11,90.199997,91.650002,90.050003,91.050003,91.050003,613151
2022-03-14,91.500000,91.949997,89.300003,90.349998,90.349998,704483
2022-03-15,90.349998,90.949997,88.599998,89.000000,89.000000,586336
2022-03-16,90.099998,91.300003,87.599998,89.650002,89.650002,487649
2022-03-17,90.949997,93.300003,89.599998,91.650002,91.650002,933492
2022-03-21,92.500000,93.150002,91.000000,91.650002,91.650002,678660
2022-03-22,91.699997,92.000000,89.750000,90.650002,90.650002,656354
2022-03-23,91.000000,91.750000,88.199997,89.650002,89.650002,713712
2022-03-24,89.000000,90.550003,88.949997,89.750000,89.750000,379751
2022-03-25,90.099998,90.900002,89.250000,89.500000,89.500000,728025
2022-03-28,90.000000,90.199997,87.500000,87.750000,87.750000,657987
2022-03-29,87.900002,88.949997,86.000000,86.199997,86.199997,1574134
2022-03-30,87.550003,88.099998,85.500000,85.800003,85.800003,1004235
2022-03-31,86.000000,87.500000,85.500000,85.800003,85.800003,1281995
2022-04-01,86.500000,89.900002,86.050003,89.449997,89.449997,890045
2022-04-04,90.250000,91.099998,88.750000,90.050003,90.050003,1817103
2022-04-05,90.900002,94.250000,90.349998,92.800003,92.800003,2122700
2022-04-06,92.500000,94.900002,91.699997,94.050003,94.050003,1015028
2022-04-07,94.599998,94.650002,92.500000,93.000000,93.000000,688108
2022-04-08,93.250000,93.949997,90.000000,92.949997,92.949997,739579
2022-04-11,93.599998,94.449997,92.800003,93.949997,93.949997,503415
2022-04-12,93.949997,94.000000,91.800003,92.800003,92.800003,482881
2022-04-13,92.800003,94.000000,90.650002,91.050003,91.050003,982307
2022-04-18,90.599998,90.599998,88.150002,88.750000,88.750000,803915
2022-04-19,89.599998,90.699997,88.000000,88.750000,88.750000,507601
2022-04-20,88.800003,90.099998,88.400002,88.949997,88.949997,603442
2022-04-21,90.300003,90.699997,89.300003,89.750000,89.750000,507356
2022-04-22,89.300003,91.199997,88.599998,89.949997,89.949997,562057
2022-04-25,88.800003,88.849998,87.000000,87.349998,87.349998,605860
2022-04-26,88.500000,89.500000,87.199997,87.550003,87.550003,377073
2022-04-27,88.099998,89.949997,86.750000,87.750000,87.750000,995596
2022-04-28,88.599998,88.599998,86.900002,87.099998,87.099998,444982
2022-04-29,87.800003,87.849998,86.050003,86.449997,86.449997,504842
2022-05-02,85.949997,85.949997,84.300003,84.900002,84.900002,415249
2022-05-04,85.599998,86.000000,82.650002,83.550003,83.550003,600335
2022-05-05,84.300003,84.750000,82.099998,82.800003,82.800003,370779
2022-05-06,81.849998,82.150002,79.449997,80.349998,80.349998,732460
2022-05-09,80.000000,80.099998,77.500000,77.900002,77.900002,931111
2022-05-10,78.599998,79.400002,76.000000,76.250000,76.250000,583453
2022-05-11,76.599998,76.699997,70.050003,73.050003,73.050003,862231
2022-05-12,71.750000,72.099998,70.550003,71.500000,71.500000,623074
2022-05-13,72.500000,75.400002,71.750000,73.250000,73.250000,668179
2022-05-16,74.449997,75.000000,73.699997,74.349998,74.349998,248005
2022-05-17,74.949997,75.500000,74.550003,75.250000,75.250000,516628
2022-05-18,76.250000,76.250000,74.000000,74.500000,74.500000,667359
2022-05-19,73.000000,73.449997,72.500000,73.050003,73.050003,232127
2022-05-20,74.199997,75.300003,73.349998,73.949997,73.949997,413416
2022-05-23,74.099998,74.300003,72.000000,72.250000,72.250000,538146
2022-05-24,72.400002,72.650002,71.099998,71.699997,71.699997,346912
2022-05-25,72.400002,72.599998,69.000000,69.250000,69.250000,1045737
2022-05-26,72.250000,73.000000,69.500000,71.099998,71.099998,1352724
2022-05-27,72.500000,73.800003,71.400002,71.900002,71.900002,833438
2022-05-30,73.449997,82.599998,73.000000,81.099998,81.099998,3382343
2022-05-31,78.150002,83.199997,78.150002,82.150002,82.150002,1639697
2022-06-01,82.300003,83.599998,81.000000,81.500000,81.500000,766525
2022-06-02,81.949997,82.400002,80.599998,81.849998,81.849998,480001
2022-06-03,84.000000,87.949997,83.550003,85.599998,85.599998,4567457
2022-06-06,86.400002,88.650002,85.550003,86.150002,86.150002,3182649
2022-06-07,85.500000,87.400002,84.500000,85.750000,85.750000,2063005
2022-06-08,86.500000,87.500000,83.550003,84.349998,84.349998,1047886
2022-06-09,83.699997,84.250000,82.199997,82.750000,82.750000,509932
2022-06-10,81.750000,82.400002,81.199997,81.849998,81.849998,374886
2022-06-13,80.050003,82.199997,78.250000,80.000000,80.000000,874686
2022-06-14,79.000000,80.849998,78.050003,79.550003,79.550003,420553
2022-06-15,80.000000,80.699997,78.349998,78.699997,78.699997,359730
2022-06-16,79.800003,80.400002,75.250000,76.150002,76.150002,708059
2022-06-17,77.199997,77.199997,74.199997,74.650002,74.650002,444775
2022-06-20,74.599998,75.400002,71.900002,74.050003,74.050003,464221
2022-06-21,75.199997,76.000000,74.599998,75.400002,75.400002,376779
2022-06-22,76.000000,76.150002,70.800003,72.099998,72.099998,409609
2022-06-23,72.650002,73.900002,70.550003,71.050003,71.050003,605204
2022-06-24,73.800003,73.800003,71.150002,71.949997,71.949997,534482
2022-06-27,73.900002,74.349998,71.449997,71.900002,71.900002,902466
2022-06-28,72.400002,73.449997,72.000000,73.150002,73.150002,390232
2022-06-29,73.000000,74.250000,72.099998,73.849998,73.849998,459716
2022-06-30,74.699997,74.750000,72.300003,73.150002,73.150002,483013
2022-07-01,73.500000,73.599998,71.800003,72.800003,72.800003,272826
2022-07-04,74.050003,75.699997,73.000000,74.550003,74.550003,917658
2022-07-05,74.250000,75.599998,74.250000,74.599998,74.599998,317413
2022-07-06,74.599998,75.500000,73.949997,75.000000,75.000000,353008
2022-07-07,75.550003,77.000000,75.050003,76.599998,76.599998,429618
2022-07-08,77.050003,77.349998,75.099998,76.300003,76.300003,493544
2022-07-11,76.199997,76.699997,75.500000,76.150002,76.150002,519538
2022-07-12,76.500000,76.949997,75.099998,75.599998,75.599998,398477
2022-07-13,75.650002,76.250000,74.500000,74.800003,74.800003,377209
